transaction_type,transaction_amount,timestamp,source_account,destination_account,transaction_mode,balance_before,currency,transaction_frequency,average_transaction_value,device_type,region,balance_after,fraud_flag
CASH_OUT,837.09,1/1/2023 19:59,Merchant,Business,Online,5031.48,KES,41,583.1,PC,UK,4194.39,0
CASH_OUT,2233.25,1/1/2023 20:00,Personal,Merchant,ATM,5837.41,INR,12,1175.93,Tablet,Kenya,3604.16,0
DEBIT,1053.84,1/1/2023 20:01,Business,Personal,Mobile,2937.94,USD,29,1870.33,Mobile,UK,1884.1,0
PAYMENT,259.4,1/1/2023 20:02,Personal,Business,Online,3732.88,EUR,25,118.21,PC,Australia,3473.48,0
TRANSFER,4219.81,1/1/2023 20:03,Personal,Business,Online,930.59,INR,36,1550,Mobile,Australia,0,0
PAYMENT,4906.15,1/1/2023 20:04,Personal,Merchant,Online,617.54,GBP,25,1459.32,Mobile,Germany,0,0
CREDIT,3967.78,1/1/2023 20:05,Merchant,Merchant,Mobile,2609.23,EUR,29,1929.71,Mobile,Canada,0,0
DEBIT,4270.39,1/1/2023 20:06,Merchant,Merchant,ATM,835.04,EUR,11,1864.89,Tablet,Germany,0,0
PAYMENT,1217.47,1/1/2023 20:07,Merchant,Merchant,ATM,1127.37,KES,4,1536.35,PC,UK,0,0
CASH_OUT,4803.53,1/1/2023 20:08,Business,Merchant,Online,8147.99,GBP,14,1064.8,Tablet,Kenya,3344.46,0
CREDIT,992.66,1/1/2023 20:09,Business,Merchant,Mobile,484.85,KES,46,448.32,Tablet,Canada,0,0
CREDIT,4757.63,1/1/2023 20:10,Personal,Personal,Online,6623.53,GBP,38,1113.21,Mobile,Kenya,1865.9,0
PAYMENT,4974.15,1/1/2023 20:11,Business,Business,Bank Transfer,2798.32,EUR,17,1542.44,PC,USA,0,0
PAYMENT,3561.5,1/1/2023 20:12,Personal,Personal,ATM,8728.3,KES,2,1796.55,Mobile,Germany,5166.8,0
DEBIT,4905.91,1/1/2023 20:13,Personal,Personal,POS,4901.42,INR,8,1589.94,Tablet,Germany,0,0
TRANSFER,2852,1/1/2023 20:14,Personal,Merchant,Online,3125.21,GBP,36,430.77,Tablet,Australia,273.21,0
PAYMENT,1305.11,1/1/2023 20:15,Business,Business,Bank Transfer,5224.63,EUR,10,1219.39,PC,USA,3919.52,0
PAYMENT,2190.61,1/1/2023 20:16,Merchant,Personal,ATM,3881.38,USD,7,697.74,Tablet,Australia,1690.77,0
CASH_OUT,2971.87,1/1/2023 20:17,Business,Merchant,Mobile,5686.58,GBP,36,67.95,Tablet,UK,2714.71,0
CREDIT,374.68,1/1/2023 20:18,Personal,Merchant,ATM,1233.88,GBP,16,440.43,PC,Germany,859.2,0
TRANSFER,3115.49,1/1/2023 20:19,Personal,Business,Mobile,9970.21,INR,14,270.78,Mobile,UK,6854.72,0
CASH_OUT,4906.08,1/1/2023 20:20,Business,Personal,Mobile,4313,GBP,16,1693.3,PC,Kenya,0,0
DEBIT,958.64,1/1/2023 20:21,Personal,Personal,Online,3547.48,GBP,25,554.09,Tablet,Canada,2588.84,0
DEBIT,3965.05,1/1/2023 20:22,Personal,Personal,Online,7131.08,INR,41,605.16,PC,Canada,3166.03,0
PAYMENT,4540.41,1/1/2023 20:23,Business,Merchant,ATM,3702.6,INR,4,1921.88,Mobile,Canada,0,0
PAYMENT,4719.07,1/1/2023 20:24,Business,Business,Bank Transfer,8349.42,KES,29,789.22,Tablet,Australia,3630.35,0
DEBIT,4801.08,1/1/2023 20:25,Business,Business,ATM,4597.28,EUR,6,68.69,Mobile,India,0,0
PAYMENT,2612.08,1/1/2023 20:26,Personal,Personal,POS,7223.63,EUR,1,603.5,Mobile,USA,4611.55,1
TRANSFER,4886.77,1/1/2023 20:27,Personal,Merchant,Mobile,1163.79,KES,39,282.63,PC,Canada,0,0
PAYMENT,3788.98,1/1/2023 20:28,Merchant,Personal,Mobile,8476.58,EUR,1,250.48,Mobile,Germany,4687.6,0
CREDIT,816.74,1/1/2023 20:29,Merchant,Business,Online,7383.61,GBP,40,201.1,PC,USA,6566.87,0
PAYMENT,2389.73,1/1/2023 20:30,Business,Merchant,Bank Transfer,2196,KES,3,1206.86,PC,Kenya,0,0
CASH_OUT,3594.47,1/1/2023 20:31,Merchant,Personal,Online,1538.33,KES,1,419.23,Mobile,Kenya,0,0
TRANSFER,1244.23,1/1/2023 20:32,Personal,Personal,POS,3231.29,EUR,1,754.42,PC,Australia,1987.06,0
CASH_OUT,3206.67,1/1/2023 20:33,Merchant,Merchant,ATM,9763.1,USD,39,1730.93,PC,Kenya,6556.43,1
CASH_OUT,3336.34,1/1/2023 20:34,Personal,Business,ATM,2642.63,EUR,21,877.46,Mobile,Kenya,0,0
CREDIT,821.87,1/1/2023 20:35,Business,Merchant,Bank Transfer,4615.66,USD,45,1835.6,Tablet,India,3793.79,0
TRANSFER,2829.78,1/1/2023 20:36,Business,Personal,Online,397.2,KES,30,1020.98,PC,UK,0,0
TRANSFER,3860.42,1/1/2023 20:37,Personal,Personal,Online,4032.55,USD,32,827.73,PC,UK,172.13,1
TRANSFER,2499.49,1/1/2023 20:38,Merchant,Personal,POS,5756.07,GBP,33,1513.26,Mobile,Canada,3256.58,0
TRANSFER,70.39,1/1/2023 20:39,Business,Personal,ATM,9535.93,INR,48,192.69,PC,India,9465.54,0
TRANSFER,55.1,1/1/2023 20:40,Business,Business,Online,5215.69,USD,22,224.48,Mobile,Australia,5160.59,0
CREDIT,1791.58,1/1/2023 20:41,Merchant,Business,Bank Transfer,8209.16,INR,30,1321.35,Tablet,UK,6417.58,0
PAYMENT,4631.71,1/1/2023 20:42,Merchant,Personal,ATM,5516.56,GBP,46,999.53,Tablet,Australia,884.85,0
CASH_OUT,1151.1,1/1/2023 20:43,Personal,Business,POS,503.77,INR,4,1591.31,Mobile,Australia,0,0
TRANSFER,3175.47,1/1/2023 20:44,Merchant,Business,Bank Transfer,3218.58,GBP,23,1836.73,Tablet,Kenya,43.11,0
PAYMENT,1118.16,1/1/2023 20:45,Merchant,Business,Mobile,5797.94,INR,44,807.32,Mobile,UK,4679.78,0
PAYMENT,1615.13,1/1/2023 20:46,Merchant,Personal,POS,9510.88,INR,25,1213,PC,USA,7895.75,1
CASH_OUT,4241.73,1/1/2023 20:47,Personal,Merchant,Bank Transfer,8605.39,EUR,12,1026.36,Tablet,Canada,4363.66,0
CREDIT,3647.02,1/1/2023 20:48,Personal,Merchant,Online,2360.72,USD,17,1964.14,PC,UK,0,0
DEBIT,486.04,1/1/2023 20:49,Business,Merchant,Mobile,2279.09,INR,15,1670.61,PC,USA,1793.05,0
DEBIT,2149.22,1/1/2023 20:50,Personal,Personal,POS,2091.61,KES,10,1827.89,Mobile,Germany,0,0
PAYMENT,155.56,1/1/2023 20:51,Business,Business,Online,9232.74,EUR,35,545.96,Tablet,USA,9077.18,0
CASH_OUT,2409.64,1/1/2023 20:52,Merchant,Business,Mobile,8541.39,USD,29,1556.43,Tablet,USA,6131.75,1
DEBIT,3315.55,1/1/2023 20:53,Business,Personal,ATM,7771.35,EUR,12,567.67,PC,Kenya,4455.8,0
PAYMENT,601.33,1/1/2023 20:54,Business,Personal,Online,3988.08,USD,1,457.05,PC,Kenya,3386.75,0
CREDIT,1451.54,1/1/2023 20:55,Merchant,Merchant,Bank Transfer,5093.37,GBP,1,1891.32,Mobile,Canada,3641.83,0
DEBIT,1995.2,1/1/2023 20:56,Business,Merchant,POS,4696.88,INR,10,87.64,Tablet,Kenya,2701.68,0
PAYMENT,4598.46,1/1/2023 20:57,Personal,Personal,Mobile,2608.64,KES,18,1932.51,Mobile,USA,0,0
PAYMENT,4966.34,1/1/2023 20:58,Personal,Merchant,Online,5099.78,EUR,47,341.06,Mobile,India,133.44,0
TRANSFER,234.11,1/1/2023 20:59,Personal,Business,ATM,401.92,EUR,2,1647.9,Mobile,Kenya,167.81,0
CREDIT,3807.43,1/1/2023 21:00,Personal,Personal,POS,1404.92,EUR,49,588.05,Tablet,Kenya,0,0
TRANSFER,1864.9,1/1/2023 21:01,Business,Personal,POS,8877.24,EUR,8,733.87,Mobile,USA,7012.34,1
CASH_OUT,1968.37,1/1/2023 21:02,Business,Business,Online,7541.63,INR,22,472.68,Tablet,Germany,5573.26,0
TRANSFER,3773.78,1/1/2023 21:03,Merchant,Business,ATM,4286.4,USD,22,1191.75,Mobile,Germany,512.62,0
TRANSFER,4592.95,1/1/2023 21:04,Business,Business,Mobile,5219.79,INR,26,728.79,PC,UK,626.84,0
DEBIT,4755.13,1/1/2023 21:05,Business,Merchant,Online,3762.99,GBP,26,1331.92,Mobile,Canada,0,0
PAYMENT,2889.84,1/1/2023 21:06,Business,Personal,Mobile,7433.72,INR,9,80.51,Mobile,Germany,4543.88,0
CREDIT,1792.03,1/1/2023 21:07,Merchant,Merchant,POS,7863.45,INR,21,175.53,Tablet,Kenya,6071.42,0
TRANSFER,3939.87,1/1/2023 21:08,Personal,Business,Mobile,7656.52,GBP,31,244.34,PC,India,3716.65,0
CREDIT,1262.5,1/1/2023 21:09,Business,Merchant,ATM,7253.86,INR,43,867.04,PC,UK,5991.36,1
TRANSFER,2824.73,1/1/2023 21:10,Merchant,Business,Bank Transfer,2124.59,USD,6,1638.85,Tablet,Canada,0,0
CASH_OUT,1799.31,1/1/2023 21:11,Merchant,Merchant,ATM,3445.9,KES,14,1781.95,Tablet,India,1646.59,0
TRANSFER,3286.59,1/1/2023 21:12,Merchant,Merchant,Mobile,4751.47,GBP,33,527.38,PC,India,1464.88,0
DEBIT,1209.59,1/1/2023 21:13,Personal,Business,Online,3374.85,EUR,7,1170.02,Tablet,Kenya,2165.26,0
PAYMENT,966.05,1/1/2023 21:14,Business,Merchant,POS,7573.91,USD,24,1548.31,PC,USA,6607.86,0
CASH_OUT,4592.01,1/1/2023 21:15,Merchant,Personal,Bank Transfer,3360.6,KES,9,613.22,Mobile,USA,0,0
TRANSFER,518,1/1/2023 21:16,Personal,Merchant,Online,1468.5,USD,11,847.57,Mobile,USA,950.5,0
CREDIT,2534.73,1/1/2023 21:17,Merchant,Merchant,Online,4050.5,USD,23,1071.75,PC,Germany,1515.77,1
CASH_OUT,1112.06,1/1/2023 21:18,Merchant,Personal,ATM,9801.15,EUR,48,313.01,PC,USA,8689.09,0
CASH_OUT,204.26,1/1/2023 21:19,Merchant,Business,Mobile,2336.23,KES,2,100.67,Mobile,Canada,2131.97,0
TRANSFER,189.73,1/1/2023 21:20,Merchant,Personal,ATM,6160.37,USD,15,347.97,Mobile,Kenya,5970.64,0
CASH_OUT,884.36,1/1/2023 21:21,Merchant,Merchant,Mobile,4386.43,EUR,35,1272.36,PC,Germany,3502.07,0
CREDIT,4335.18,1/1/2023 21:22,Personal,Business,ATM,803.14,GBP,36,193.56,Tablet,Canada,0,0
CASH_OUT,1419.57,1/1/2023 21:23,Business,Merchant,Online,4929.98,EUR,28,419.91,Tablet,USA,3510.41,0
CREDIT,4752.79,1/1/2023 21:24,Business,Merchant,POS,7051.43,INR,39,708.82,PC,Canada,2298.64,0
TRANSFER,2912.3,1/1/2023 21:25,Business,Personal,Mobile,5180.88,EUR,44,201.85,Tablet,India,2268.58,0
PAYMENT,2188.7,1/1/2023 21:26,Business,Personal,Bank Transfer,8733.85,EUR,4,423.81,Mobile,Kenya,6545.15,1
CASH_OUT,2904.64,1/1/2023 21:27,Personal,Business,Bank Transfer,2960.48,EUR,10,1826.98,Mobile,Kenya,55.84,0
PAYMENT,2588.32,1/1/2023 21:28,Personal,Business,Online,953.87,USD,6,87.63,Tablet,Canada,0,0
CREDIT,3796.29,1/1/2023 21:29,Personal,Business,ATM,9372,KES,30,1324.19,PC,UK,5575.71,0
CASH_OUT,1419.66,1/1/2023 21:30,Merchant,Merchant,ATM,3844.14,EUR,46,799.6,Mobile,Kenya,2424.48,0
DEBIT,1771.72,1/1/2023 21:31,Merchant,Personal,Online,5806.41,EUR,35,1361.67,Mobile,India,4034.69,0
PAYMENT,4471.53,1/1/2023 21:32,Merchant,Personal,Bank Transfer,7940.83,INR,49,1197.95,Mobile,Kenya,3469.3,0
CASH_OUT,4732.82,1/1/2023 21:33,Business,Personal,Bank Transfer,3310.71,INR,43,485.82,Tablet,UK,0,0
PAYMENT,4463.87,1/1/2023 21:34,Merchant,Business,ATM,7190.03,GBP,10,1702.06,PC,Kenya,2726.16,0
CASH_OUT,2103.05,1/1/2023 21:35,Business,Personal,Mobile,1440.65,GBP,32,1009.28,Tablet,Australia,0,0
TRANSFER,3904.02,1/1/2023 21:36,Merchant,Personal,POS,2983.81,INR,42,1653.95,PC,Kenya,0,0
PAYMENT,2386.92,1/1/2023 21:37,Business,Personal,Mobile,1532.64,KES,42,841.72,PC,UK,0,0
DEBIT,2492.72,1/1/2023 21:38,Merchant,Business,Bank Transfer,8131.18,GBP,3,1970.14,Tablet,Australia,5638.46,0
DEBIT,1031.35,1/1/2023 21:39,Merchant,Personal,Mobile,2304.23,KES,26,1552.45,Mobile,Australia,1272.88,0
CREDIT,2959.74,1/1/2023 21:40,Personal,Business,POS,7202.3,INR,15,1933.6,PC,Kenya,4242.56,0
CASH_OUT,938.82,1/1/2023 21:41,Merchant,Personal,Mobile,9438.65,GBP,17,1052.94,Tablet,Canada,8499.83,1
PAYMENT,1664.51,1/1/2023 21:42,Merchant,Personal,Mobile,5324.94,EUR,27,973.7,Mobile,Germany,3660.43,0
CREDIT,4276.6,1/1/2023 21:43,Personal,Personal,Mobile,5446.29,INR,18,1523.13,PC,Australia,1169.69,0
PAYMENT,1043.31,1/1/2023 21:44,Business,Business,Mobile,4664.23,GBP,19,1766.57,PC,Canada,3620.92,0
CASH_OUT,365.08,1/1/2023 21:45,Personal,Business,Online,3326.31,KES,12,1930.08,Mobile,Kenya,2961.23,0
DEBIT,354.35,1/1/2023 21:46,Personal,Personal,Bank Transfer,4808.98,KES,24,682.88,PC,USA,4454.63,0
TRANSFER,4704.51,1/1/2023 21:47,Business,Merchant,POS,6067.79,GBP,5,1607.47,Tablet,USA,1363.28,0
DEBIT,2539.53,1/1/2023 21:48,Merchant,Business,Bank Transfer,9861.32,KES,24,460.76,PC,Germany,7321.79,1
CREDIT,2052.97,1/1/2023 21:49,Business,Business,Online,9383.87,GBP,27,1113.87,PC,Australia,7330.9,0
TRANSFER,4056.28,1/1/2023 21:50,Merchant,Personal,Online,8635.31,GBP,48,400.7,Mobile,Kenya,4579.03,0
CREDIT,4180.77,1/1/2023 21:51,Merchant,Merchant,Online,8902.39,KES,30,727.42,Tablet,India,4721.62,0
CASH_OUT,1667.63,1/1/2023 21:52,Business,Personal,Online,4731.71,USD,15,1866.15,Mobile,Australia,3064.08,0
TRANSFER,3471.15,1/1/2023 21:53,Personal,Business,Mobile,6608.7,EUR,47,334.88,Tablet,Kenya,3137.55,0
CREDIT,3857.9,1/1/2023 21:54,Business,Business,Bank Transfer,8961.16,INR,38,1283.18,Mobile,USA,5103.26,0
CASH_OUT,3276.71,1/1/2023 21:55,Merchant,Personal,ATM,3990.21,EUR,44,1206.26,PC,UK,713.5,0
DEBIT,766.46,1/1/2023 21:56,Business,Personal,POS,9621.45,INR,34,285.44,Tablet,Germany,8854.99,0
CASH_OUT,4380.66,1/1/2023 21:57,Business,Merchant,Online,4216.28,INR,27,685.66,Tablet,UK,0,0
PAYMENT,2700.08,1/1/2023 21:58,Merchant,Merchant,Bank Transfer,6050.72,EUR,20,1147.81,PC,India,3350.64,0
CASH_OUT,1419.54,1/1/2023 21:59,Personal,Business,Online,7127.07,GBP,41,415,Mobile,Kenya,5707.53,0
CASH_OUT,2131.89,1/1/2023 22:00,Business,Merchant,Online,9510.86,KES,32,1611.22,Tablet,India,7378.97,0
PAYMENT,197.48,1/1/2023 22:01,Merchant,Merchant,Online,2521.7,USD,4,1945.71,PC,UK,2324.22,0
CREDIT,648.06,1/1/2023 22:02,Merchant,Business,Online,7486.7,USD,5,468.78,PC,Kenya,6838.64,0
CREDIT,3830.08,1/1/2023 22:03,Business,Business,Online,5256.07,USD,8,414.48,Tablet,Australia,1425.99,0
CASH_OUT,10.06,1/1/2023 22:04,Personal,Business,POS,2758.72,EUR,22,937.12,Tablet,Canada,2748.66,0
PAYMENT,2088.66,1/1/2023 22:05,Business,Business,Bank Transfer,7788.41,EUR,42,1508.14,Tablet,Canada,5699.75,0
PAYMENT,2617.33,1/1/2023 22:06,Personal,Personal,Online,5567,GBP,7,599.12,PC,Australia,2949.67,0
DEBIT,282.63,1/1/2023 22:07,Personal,Business,Online,6643.64,USD,22,88.77,Mobile,India,6361.01,0
CREDIT,4865.66,1/1/2023 22:08,Personal,Business,Online,3296.72,GBP,46,1105.38,Mobile,Canada,0,1
TRANSFER,1138.37,1/1/2023 22:09,Personal,Business,Online,4864.61,USD,30,1915.37,Tablet,Canada,3726.24,0
CREDIT,1527.95,1/1/2023 22:10,Business,Merchant,Mobile,6211.81,EUR,37,812.99,PC,USA,4683.86,0
CREDIT,1526.67,1/1/2023 22:11,Merchant,Business,Mobile,4108.62,KES,16,869.26,PC,Canada,2581.95,0
DEBIT,1159.78,1/1/2023 22:12,Merchant,Personal,ATM,2063.89,KES,15,1939.36,Tablet,USA,904.11,0
TRANSFER,17.35,1/1/2023 22:13,Merchant,Personal,Online,9620.24,KES,5,1404.48,PC,Germany,9602.89,0
DEBIT,3649.43,1/1/2023 22:14,Merchant,Business,ATM,5163.53,KES,3,1452.39,PC,USA,1514.1,0
TRANSFER,4834.56,1/1/2023 22:15,Merchant,Personal,POS,7365.81,INR,23,1147.27,PC,USA,2531.25,0
CASH_OUT,1129.22,1/1/2023 22:16,Merchant,Merchant,ATM,4169.37,USD,10,1950.49,Tablet,UK,3040.15,0
TRANSFER,3318.61,1/1/2023 22:17,Business,Business,Bank Transfer,3615.8,KES,5,1393.29,Tablet,USA,297.19,0
DEBIT,3712.06,1/1/2023 22:18,Personal,Personal,Mobile,4130.93,INR,23,1795.31,Tablet,USA,418.87,0
CREDIT,4243.64,1/1/2023 22:19,Merchant,Personal,Mobile,4151.05,INR,15,1413.79,Mobile,UK,0,0
TRANSFER,2118.92,1/1/2023 22:20,Business,Business,Online,5487.38,INR,18,1483.48,Mobile,USA,3368.46,0
TRANSFER,1521.63,1/1/2023 22:21,Merchant,Personal,Online,5480.35,GBP,25,616.3,Tablet,Canada,3958.72,0
PAYMENT,1633.22,1/1/2023 22:22,Merchant,Business,POS,5021.82,GBP,8,641.78,PC,Australia,3388.6,0
CREDIT,3565.98,1/1/2023 22:23,Personal,Personal,POS,1434.38,INR,31,1576.82,PC,USA,0,0
CASH_OUT,4085.73,1/1/2023 22:24,Personal,Merchant,Bank Transfer,5011.15,KES,21,628.58,Tablet,Germany,925.42,0
DEBIT,916.25,1/1/2023 22:25,Personal,Personal,Online,1774.13,USD,2,1147.4,PC,USA,857.88,0
CASH_OUT,1861,1/1/2023 22:26,Merchant,Personal,Online,1348.74,EUR,22,536.24,PC,USA,0,0
CREDIT,4510.68,1/1/2023 22:27,Merchant,Business,POS,9333.19,GBP,8,1643.12,Mobile,Germany,4822.51,0
TRANSFER,4035.4,1/1/2023 22:28,Merchant,Personal,POS,6089.01,KES,23,265.48,PC,Australia,2053.61,0
TRANSFER,4924.44,1/1/2023 22:29,Personal,Business,POS,6628.95,KES,32,1667.42,PC,UK,1704.51,0
CREDIT,3773.7,1/1/2023 22:30,Business,Merchant,Mobile,4077.76,EUR,8,1225.32,Tablet,Canada,304.06,0
TRANSFER,1972.04,1/1/2023 22:31,Merchant,Business,ATM,9098.91,EUR,4,414.47,Mobile,Australia,7126.87,0
TRANSFER,2957.28,1/1/2023 22:32,Merchant,Business,ATM,6415.51,KES,30,1106.97,Mobile,USA,3458.23,0
TRANSFER,3308.46,1/1/2023 22:33,Merchant,Personal,Online,7714.78,EUR,19,600.87,PC,Canada,4406.32,0
DEBIT,401.49,1/1/2023 22:34,Business,Merchant,Mobile,3748.77,KES,23,680.76,Tablet,India,3347.28,0
DEBIT,2727.04,1/1/2023 22:35,Merchant,Business,POS,9604.12,EUR,18,735.48,Mobile,Canada,6877.08,0
PAYMENT,3549.51,1/1/2023 22:36,Business,Personal,Online,8222.57,EUR,29,173.47,Mobile,UK,4673.06,0
CASH_OUT,844.93,1/1/2023 22:37,Merchant,Personal,Mobile,8554.09,KES,23,1972.63,PC,UK,7709.16,0
CREDIT,3905.35,1/1/2023 22:38,Business,Business,Bank Transfer,1804.72,INR,33,111.49,Mobile,Australia,0,0
CREDIT,2923.03,1/1/2023 22:39,Merchant,Personal,Mobile,2782.54,KES,47,1341.87,Tablet,USA,0,0
CREDIT,4761.59,1/1/2023 22:40,Personal,Business,Online,2927.7,USD,18,773.89,Tablet,Germany,0,0
PAYMENT,221.69,1/1/2023 22:41,Personal,Business,ATM,2782,EUR,44,1309.72,Mobile,UK,2560.31,1
DEBIT,1333.98,1/1/2023 22:42,Personal,Business,POS,8568.54,GBP,33,744.68,Tablet,Germany,7234.56,0
PAYMENT,3011.75,1/1/2023 22:43,Personal,Merchant,Bank Transfer,415.66,EUR,7,1363.81,Tablet,Australia,0,0
CREDIT,1489.83,1/1/2023 22:44,Merchant,Business,Mobile,853.39,USD,28,1472.01,PC,Australia,0,0
CASH_OUT,3574.98,1/1/2023 22:45,Personal,Personal,Online,2811.76,GBP,1,1396.58,Mobile,India,0,0
TRANSFER,3797.44,1/1/2023 22:46,Business,Merchant,Online,2078.74,GBP,39,272.23,Mobile,Germany,0,0
DEBIT,521.55,1/1/2023 22:47,Personal,Personal,POS,2395.41,KES,34,1330.94,PC,Australia,1873.86,0
DEBIT,2574.13,1/1/2023 22:48,Personal,Merchant,Online,7999.64,INR,39,595.98,PC,Australia,5425.51,0
PAYMENT,2549.36,1/1/2023 22:49,Personal,Merchant,Online,5674.95,KES,19,106.16,PC,Australia,3125.59,0
DEBIT,1852.71,1/1/2023 22:50,Merchant,Merchant,POS,157.13,GBP,31,858.92,PC,Kenya,0,0
CREDIT,4665.3,1/1/2023 22:51,Personal,Merchant,Bank Transfer,4350.3,GBP,13,895.41,Tablet,Australia,0,0
CREDIT,4139.26,1/1/2023 22:52,Business,Personal,ATM,4138.06,INR,24,960.99,Tablet,Australia,0,0
PAYMENT,3489.07,1/1/2023 22:53,Personal,Business,ATM,1228.06,EUR,5,1424.41,PC,Germany,0,0
CREDIT,3574.49,1/1/2023 22:54,Personal,Personal,Mobile,6793.8,INR,23,652.25,Mobile,UK,3219.31,0
CASH_OUT,2313.96,1/1/2023 22:55,Personal,Business,Bank Transfer,7050.76,KES,19,664.8,Mobile,Germany,4736.8,0
PAYMENT,4605.76,1/1/2023 22:56,Business,Personal,Mobile,7236.84,EUR,1,168.08,Mobile,Germany,2631.08,0
CASH_OUT,3476.03,1/1/2023 22:57,Personal,Merchant,ATM,7311.86,KES,33,1389.3,PC,Kenya,3835.83,0
TRANSFER,3647.62,1/1/2023 22:58,Business,Merchant,POS,100.52,INR,33,1157.26,Tablet,Kenya,0,0
CASH_OUT,4309.84,1/1/2023 22:59,Business,Business,Online,9543.82,EUR,32,731.38,Tablet,USA,5233.98,0
TRANSFER,1377.62,1/1/2023 23:00,Personal,Business,ATM,8160.67,INR,28,1425.12,Tablet,UK,6783.05,0
TRANSFER,4037.28,1/1/2023 23:01,Business,Personal,Bank Transfer,9049.42,USD,37,1097.85,Tablet,Australia,5012.14,0
CASH_OUT,984.25,1/1/2023 23:02,Merchant,Business,ATM,254.87,GBP,41,965.03,Mobile,USA,0,0
PAYMENT,1733.26,1/1/2023 23:03,Personal,Personal,Bank Transfer,9345.2,EUR,12,1047.08,Mobile,Australia,7611.94,0
CREDIT,1684.7,1/1/2023 23:04,Personal,Business,Bank Transfer,8116.91,GBP,9,1290.88,Tablet,Australia,6432.21,0
CREDIT,4892.84,1/1/2023 23:05,Business,Business,Bank Transfer,8388.47,USD,11,1337.01,PC,Kenya,3495.63,0
TRANSFER,4284.12,1/1/2023 23:06,Business,Business,Mobile,1023.55,EUR,33,613.47,Tablet,Australia,0,0
TRANSFER,3508.84,1/1/2023 23:07,Personal,Merchant,POS,7413.9,GBP,19,324.45,Tablet,Australia,3905.06,0
PAYMENT,3638.01,1/1/2023 23:08,Merchant,Merchant,ATM,9603.18,GBP,42,355.44,PC,Germany,5965.17,0
DEBIT,2814.74,1/1/2023 23:09,Business,Personal,POS,6817.62,EUR,34,1296.81,Tablet,Kenya,4002.88,0
CASH_OUT,4735.98,1/1/2023 23:10,Business,Business,Online,5748.56,GBP,7,1752.1,Mobile,India,1012.58,0
TRANSFER,2486.33,1/1/2023 23:11,Merchant,Personal,ATM,9461.73,GBP,31,848.52,PC,Germany,6975.4,0
CREDIT,1908.78,1/1/2023 23:12,Merchant,Business,POS,4485.08,EUR,2,380.56,PC,USA,2576.3,0
PAYMENT,823.55,1/1/2023 23:13,Personal,Merchant,POS,6033.01,GBP,19,1525.37,Tablet,Germany,5209.46,0
CASH_OUT,3933.17,1/1/2023 23:14,Merchant,Merchant,Online,4815.75,GBP,38,1673.35,Mobile,India,882.58,0
PAYMENT,3674.88,1/1/2023 23:15,Personal,Business,Bank Transfer,9335.18,KES,32,1767.14,Mobile,Kenya,5660.3,0
CASH_OUT,1927.93,1/1/2023 23:16,Merchant,Business,ATM,853.24,KES,10,1233.32,Mobile,UK,0,0
CASH_OUT,135.72,1/1/2023 23:17,Business,Merchant,ATM,5061.09,USD,41,1728.42,Tablet,Australia,4925.37,0
TRANSFER,4196.6,1/1/2023 23:18,Personal,Merchant,Online,6900.83,KES,8,80.06,Tablet,Canada,2704.23,0
PAYMENT,66.98,1/1/2023 23:19,Personal,Personal,Bank Transfer,7939.87,KES,26,259.11,Mobile,UK,7872.89,0
PAYMENT,3521.46,1/1/2023 23:20,Personal,Merchant,ATM,5871.88,USD,30,230.52,Tablet,UK,2350.42,0
CREDIT,4851.58,1/1/2023 23:21,Merchant,Business,ATM,9098.29,GBP,11,1439.58,Mobile,Australia,4246.71,0
CREDIT,2193.93,1/1/2023 23:22,Business,Personal,ATM,9425.72,GBP,41,185.68,Tablet,Kenya,7231.79,0
TRANSFER,1182.52,1/1/2023 23:23,Personal,Business,Bank Transfer,736.76,KES,20,1017.91,PC,UK,0,0
TRANSFER,3527.31,1/1/2023 23:24,Personal,Personal,Online,4083.47,USD,20,971.78,PC,India,556.16,0
DEBIT,4087.47,1/1/2023 23:25,Personal,Business,ATM,332.24,GBP,9,655.87,Tablet,Australia,0,0
CREDIT,2736.69,1/1/2023 23:26,Personal,Merchant,POS,3361.22,INR,8,1747.29,Tablet,Kenya,624.53,0
CASH_OUT,4835.51,1/1/2023 23:27,Business,Business,Bank Transfer,5415,EUR,15,382.34,Mobile,UK,579.49,0
PAYMENT,267.83,1/1/2023 23:28,Merchant,Personal,Mobile,9116.87,EUR,34,737.3,PC,Australia,8849.04,0
TRANSFER,2528.93,1/1/2023 23:29,Business,Business,Online,8480.89,EUR,24,1559.63,Mobile,Canada,5951.96,0
PAYMENT,3595.09,1/1/2023 23:30,Personal,Personal,POS,1362.25,KES,33,109.32,Tablet,USA,0,0
PAYMENT,4314.58,1/1/2023 23:31,Business,Business,ATM,1021,EUR,41,1362.25,Mobile,Kenya,0,0
DEBIT,904.49,1/1/2023 23:32,Personal,Merchant,Mobile,5933.75,EUR,41,1641.98,Mobile,Kenya,5029.26,0
CREDIT,4002.02,1/1/2023 23:33,Merchant,Merchant,Online,5367.97,INR,45,1867.92,Tablet,Germany,1365.95,0
TRANSFER,2768.01,1/1/2023 23:34,Merchant,Business,Bank Transfer,2737.14,GBP,40,1758.78,PC,Australia,0,0
PAYMENT,1988.8,1/1/2023 23:35,Merchant,Business,Mobile,9004.59,INR,27,672.8,Mobile,UK,7015.79,0
